Temperatura,Personas,Electrodomesticos,Consumo_kWh
27.743936472211843,2.0,20.0,65.42379774208379
31.71600427627626,5.0,,67.96481924883155
22.491370459060253,2.0,20.0,62.8053606189509
26.243462279266314,5.0,20.0,70.95021494926009
20.50450931784813,4.0,20.0,66.53325473938227
13.490188154350724,,11.0,36.18977891879531
23.831149392448577,1.0,13.0,45.92234037176371
18.923317478087615,,5.0,39.304660937133036
20.240411792699035,4.0,11.0,51.77784413263957
22.195754760654857,2.0,20.0,60.902449217761536
25.315976656059362,2.0,15.0,51.140058260899515
21.712026518417794,2.0,10.0,46.94342466874178
22.14892014650234,3.0,15.0,53.775652191909614
24.629981552239975,2.0,17.0,57.73325938440947
25.70690883595389,4.0,14.0,58.36748976361494
22.932733806112786,1.0,5.0,31.51717755371947
22.095364554872045,,17.0,54.685802037900906
22.618927915140052,2.0,14.0,47.49838653313214
22.727151503417492,1.0,7.0,32.02032164567386
26.40203828967281,3.0,11.0,48.188892438133365
13.889574528827263,4.0,,29.577855835227673
20.107322832871372,1.0,20.0,58.607828473886016
18.840904079146586,1.0,13.0,41.15321230991549
13.775679884123031,1.0,7.0,29.05915986529459
15.622743448428139,,13.0,51.10535905739145
22.779488416564526,,14.0,52.21506146904135
30.28002547154228,2.0,16.0,63.9956282151392
30.50166187430017,2.0,17.0,54.31074828270156
22.910036777316584,3.0,19.0,60.25081271903497
,3.0,20.0,64.72079893761824
22.593414988067284,3.0,11.0,46.30094937255112
18.408985850787865,2.0,11.0,
16.608262913212453,5.0,19.0,61.41478866903454
25.528092810520004,3.0,6.0,38.61510153296547
30.77618903070727,5.0,12.0,60.14586224266225
12.188075188794711,1.0,18.0,41.150190303125
31.142367126352845,2.0,14.0,57.15839469339351
14.737628588957856,4.0,20.0,57.971223145415806
16.766226468989313,4.0,20.0,62.28379328583844
17.8985601485563,3.0,17.0,60.3500196902711
16.738364226545386,1.0,9.0,35.98566455862277
23.29454054254658,2.0,19.0,64.21655221419933
22.207182370957405,3.0,19.0,61.4781015935818
20.907244011504794,4.0,10.0,50.915629315598
19.95940966128973,2.0,16.0,51.26923799860225
21.660940422810704,1.0,16.0,44.382776374858246
16.03190700243737,1.0,13.0,44.44969924318772
,2.0,8.0,32.455642595226834
17.11970911721983,1.0,5.0,30.212140174289885
29.3545111543878,3.0,6.0,48.92311464374554
31.80765139325502,2.0,12.0,55.433996866165884
22.613364900802047,1.0,9.0,43.407826999964634
18.329224120115764,5.0,12.0,55.318917429658235
29.574047562670057,4.0,12.0,62.17719080261705
23.30437939447023,3.0,15.0,46.62659824607372
,1.0,9.0,42.55349153683511
10.321627302318165,,9.0,36.55725732916021
24.059755607192464,5.0,13.0,53.66097132414279
,1.0,18.0,57.53962197217723
20.133224821225614,2.0,6.0,32.89865993437842
21.864561415288332,1.0,7.0,36.14514536104389
20.18129055073039,3.0,10.0,44.18752649759021
19.908813822362216,3.0,13.0,50.84827572662626
20.932869963435454,2.0,20.0,56.172200883288724
17.88712086826905,3.0,7.0,37.45027521986129
19.78125587490164,2.0,,50.22792941829489
25.08971412338544,5.0,,63.56985938872374
24.078190244088642,5.0,12.0,63.643587785337175
17.490635529869774,5.0,,55.108458823909345
,4.0,13.0,58.88549842011531
18.143308728410258,5.0,17.0,61.458510005087
20.57476216205005,5.0,17.0,59.669965021267814
19.084830618811985,5.0,11.0,52.40969206913092
28.818400495858903,2.0,5.0,39.18496440375697
24.600199399111663,3.0,17.0,61.171723357457786
17.575289761262976,3.0,13.0,52.47735506362926
26.26146440828864,2.0,19.0,64.41216266407307
19.1250797875244,3.0,12.0,
32.715752687198346,4.0,10.0,63.41888854646075
29.845308149744028,5.0,20.0,71.82143774605726
18.14897917212601,4.0,17.0,55.26077891024108
,5.0,18.0,141.8629318299961
30.32473028209094,4.0,17.0,68.26266093990846
15.676739867722127,4.0,15.0,47.959707310602155
29.706455683726524,3.0,19.0,71.91554482350068
25.56893573495855,1.0,19.0,55.17253876220654
17.859642611141304,4.0,15.0,47.88699349299946
21.5029934026404,1.0,18.0,49.087142399992786
26.544620374667414,2.0,14.0,52.16279314899953
19.136851972201097,4.0,10.0,
18.59711347313361,3.0,15.0,50.28235718811133
12.578849853831688,3.0,6.0,23.00242322240289
18.888333225492993,5.0,18.0,66.99975371196803
20.89669133797645,2.0,5.0,32.034761954780336
25.771942319678534,2.0,15.0,58.21012633273248
25.115945939121687,4.0,,
19.9317603922466,2.0,20.0,52.358827099807286
24.456699032656314,4.0,20.0,71.02565902072861
19.895857945161225,4.0,5.0,42.04758075436729
20.400047804578854,2.0,11.0,39.601868494374145
21.75811056476095,1.0,8.0,30.148134454972826
30.277715178468018,3.0,7.0,46.67983381475617
20.667286722946198,2.0,7.0,
19.53162913681351,4.0,11.0,50.9864218605655
21.06291379368526,3.0,10.0,40.96605404252081
23.246603724247628,2.0,11.0,48.23060567977357
21.228400417028556,5.0,13.0,55.86201191723968
20.572938393992754,2.0,15.0,47.06614634315386
19.517099834769247,3.0,17.0,
23.146138291772655,1.0,17.0,48.070127515305785
29.55166043101297,3.0,12.0,60.40009011052907
20.207163862787134,5.0,16.0,57.12953536664825
,1.0,8.0,37.59443173498628
11.229895253026893,4.0,10.0,41.75135765664168
,5.0,10.0,44.38919676657202
23.65942852584179,5.0,18.0,63.2663944997905
23.33666668761421,5.0,19.0,67.52719392749793
24.53820756457943,1.0,6.0,37.81550909332225
21.48018534735416,5.0,6.0,44.4812853031259
17.439578570639174,2.0,8.0,36.011882192144455
21.091702712904016,3.0,6.0,37.67511676269147
24.95293513993392,2.0,16.0,56.925826905544724
24.852487198804198,4.0,19.0,67.89217164324043
22.43424232324383,2.0,6.0,36.958205349926544
30.170065493736622,4.0,20.0,74.79077866294763
23.081356962716118,5.0,11.0,54.501762809384346
19.304871225630606,3.0,14.0,51.41093390772928
21.227836983895664,2.0,7.0,39.852877485220446
,1.0,12.0,40.21211880112456
28.011842357643417,1.0,16.0,58.74854821666228
26.03347956893971,4.0,15.0,65.47744242053115
22.640861826667578,5.0,6.0,45.598975575875784
16.33316369177255,4.0,10.0,44.98810651968561
29.69842261419553,4.0,13.0,61.381614725938014
13.88052364649445,2.0,19.0,53.25563101269352
15.746434093066,3.0,12.0,43.44060149127423
22.523502627066854,5.0,5.0,48.219679712882254
15.643699774173712,4.0,8.0,42.05619660900403
19.12495936407828,4.0,18.0,61.4731373019631
14.268661488817475,3.0,18.0,57.94627127189284
19.07336833293425,5.0,5.0,41.343173630883115
14.840429058621197,4.0,7.0,34.08938702282182
24.390878162357108,4.0,14.0,60.446101779469586
,,17.0,
,5.0,9.0,
26.407227720714644,5.0,16.0,64.3758408664851
17.674197468336857,2.0,15.0,39.71364371557552
,5.0,19.0,68.09989125553929
20.102584129655796,4.0,13.0,57.30268244638647
18.688330137599024,5.0,13.0,51.799143071299795
15.411505991984878,5.0,7.0,41.30833889104918
25.551045983651036,3.0,18.0,61.8673107817547
,1.0,18.0,58.43848401846122
14.478472380676513,5.0,14.0,50.77903455182958
,2.0,12.0,39.04197397500511
24.919159610939342,5.0,16.0,
26.15680491370162,1.0,13.0,52.1484283377726
24.735388132168964,,15.0,60.49669492686369
20.157488767461977,5.0,17.0,61.17760391194112
17.726583189467586,2.0,5.0,34.16897562440933
28.017101230227517,,20.0,61.746803792320776
28.56110735867302,3.0,7.0,44.15720728497229
13.278884125777926,2.0,20.0,53.2376417921262
24.073409416037062,4.0,19.0,60.93001200355484
21.801460405898123,4.0,8.0,47.39099183016862
35.28288876460055,3.0,19.0,76.55270754051146
37.36769087005962,3.0,20.0,
16.05726724349516,2.0,18.0,47.0152523849772
24.9294490865425,4.0,11.0,53.875724903317305
25.75584823309402,3.0,10.0,50.44791758687998
21.323658681557006,5.0,9.0,53.34624312298118
35.81982371544298,2.0,17.0,70.6173648260775
24.87180610383457,1.0,17.0,55.07375105765243
14.66494927741026,4.0,8.0,
,2.0,6.0,31.124473099374732
17.240999693206867,5.0,5.0,36.885833870713704
19.406421879758664,2.0,8.0,38.43739777880008
20.7609582524901,4.0,7.0,40.32313196103231
25.749780157785825,4.0,17.0,65.44338532962047
29.904978975237654,1.0,15.0,
25.138004265780932,5.0,15.0,66.48790575382205
19.177359891180593,2.0,10.0,39.48569627053369
22.383538329014208,5.0,10.0,49.392215105841345
26.25678106060179,1.0,18.0,55.16081507195828
15.896946397530423,5.0,19.0,67.82142904177245
26.02016072068504,1.0,9.0,38.887040740958014
35.53432378063978,2.0,5.0,44.12072600210629
19.29051077551096,1.0,6.0,28.56660955727797
27.262237842253022,5.0,20.0,77.53040759765373
22.308116459233126,3.0,16.0,58.247374848021046
24.038516150649787,1.0,10.0,42.59486958422922
20.77161617635067,3.0,12.0,49.498627993916614
19.00445576333475,5.0,17.0,62.40186250643379
17.37344575308998,3.0,5.0,34.7190544518144
20.94268330194493,5.0,9.0,46.02359157078167
14.41827406800938,5.0,18.0,62.114164846109745
20.209083379083992,2.0,9.0,35.73476516534944
27.798670918037637,5.0,,70.55093319418867
23.420538931766085,,20.0,149.49566509908846
20.361259732593783,5.0,17.0,58.551154042364836
22.594782507754605,2.0,,59.81525243857991
20.434539652581407,3.0,8.0,45.01846926571319
20.401919114320172,4.0,9.0,45.996014676614
22.350206818794646,5.0,8.0,47.81941495643866
,4.0,14.0,59.233052036614026
23.047594379707526,1.0,11.0,43.28233246280996
26.742423940773335,2.0,,41.10762052860005
25.017855060107912,1.0,14.0,48.17386076394437
,3.0,13.0,55.54310604583583
20.547096911970804,3.0,16.0,60.65440933885826
24.131552622586128,3.0,9.0,46.085248210265355
21.94129798481765,3.0,16.0,53.58858419723386
23.256013410602666,1.0,12.0,43.134990552137744
22.392648110354422,1.0,20.0,59.19773767324289
24.413667199160674,4.0,10.0,49.227465051854665
26.13138026920393,3.0,8.0,47.48164197163201
24.495986305128177,2.0,12.0,47.58954676584055
18.051489842592307,1.0,16.0,
23.234972067536823,,,48.99405674355553
19.790180199060153,,11.0,45.44994988104873
21.56661670074405,,19.0,53.802866915531084
26.3986702299695,5.0,14.0,62.45767338593579
23.366847488784718,2.0,19.0,61.471246697476644
21.799362444026027,1.0,11.0,44.01776493480741
23.489832239242936,5.0,9.0,54.821932795367765
12.885096105178777,2.0,18.0,184.91451191270482
25.917216191414088,2.0,14.0,51.72639247539355
21.143393856866126,5.0,19.0,61.97158165856774
13.897075752856697,3.0,17.0,47.73709784631187
13.117847653226134,1.0,8.0,29.649278999187466
37.33591755640613,4.0,17.0,72.83947540506476
13.759847244167785,3.0,9.0,35.1022270972788
24.854787256304284,2.0,15.0,56.30233180287445
20.86855710808014,3.0,8.0,48.45887373863909
10.393804029708516,2.0,15.0,47.72032876269538
25.820723963825955,5.0,11.0,52.680923027767676
18.835403347670404,2.0,11.0,40.71077742218202
24.191579754219887,5.0,6.0,46.512009778572875
37.62145184974955,3.0,13.0,63.09239591892518
26.86280019263901,5.0,8.0,47.05279718804539
26.42760074389284,5.0,17.0,70.76259418528964
23.798655082562963,5.0,6.0,46.21203035994758
23.55759026253976,4.0,19.0,
20.424412942680195,2.0,14.0,47.02377780663148
21.943532309004762,3.0,12.0,49.56105159494069
30.180418561078064,3.0,16.0,61.6583097940193
21.410563326260768,5.0,19.0,60.45224479375229
12.474395905381515,1.0,14.0,33.29227806388394
,3.0,12.0,56.45336690752828
16.288373376454828,3.0,9.0,35.329874669535315
28.843430705829135,,16.0,55.936310819423625
30.147541258642036,5.0,19.0,79.34627333080402
20.514588652605493,5.0,19.0,64.41412607469157
19.556542449480062,1.0,,34.48413849989282
16.32599978787254,2.0,17.0,46.88446217333041
13.10502184288831,2.0,20.0,53.07817335281764
16.11757294366722,1.0,10.0,29.749664907815017
30.790289989644517,3.0,15.0,66.55681474396332
16.751514039231655,4.0,15.0,54.46549731497698
22.211489767369297,1.0,19.0,61.49489302291825
25.30209561564626,5.0,15.0,61.47220493771705
12.137432484270018,1.0,7.0,29.899629537008945
19.861476811787558,5.0,13.0,53.039335149837214
6.559300769469068,2.0,15.0,40.94160598509745
24.42253855501386,5.0,,57.727397259536744
23.933752707936392,5.0,5.0,48.04451455001509
15.97387138696303,2.0,20.0,189.91779118138962
16.610610441937588,3.0,12.0,45.650432751547136
24.541796658150435,5.0,12.0,59.9773802262366
20.926517893460826,4.0,17.0,58.43751414237023
29.755136332218324,2.0,11.0,45.50348626092588
17.468026209687586,4.0,19.0,56.27434596907223
18.743126441123877,4.0,10.0,
17.586828872245686,2.0,5.0,34.2751360589056
29.387777600076387,4.0,19.0,71.89849212025983
27.4265350651113,4.0,9.0,48.710486237924684
14.94594187522725,3.0,7.0,32.83240488573087
25.183579003559412,1.0,8.0,44.54715121227143
16.038170748853958,5.0,5.0,42.645039263911414
23.952337553601367,5.0,16.0,65.87183152766754
20.87412864747477,1.0,5.0,27.360471418910485
25.289445910363007,3.0,5.0,38.22788315136605
19.857784564370366,,,39.4087577917477
20.102998365681227,2.0,14.0,45.98295749237404
10.555779520912989,1.0,5.0,18.93238314229712
15.420941482600826,3.0,5.0,31.25544547114258
31.058295967005613,5.0,19.0,74.44093238439896
23.201241788510245,4.0,7.0,45.45682803354822
19.48814453919525,3.0,6.0,39.49211485201687
19.30147403552581,4.0,7.0,41.680375492537785
29.258219814395872,,18.0,65.37349216333423
20.189814728799174,3.0,13.0,148.19776699636765
27.38299413059697,3.0,9.0,43.220290193165624
11.877916197362907,5.0,19.0,56.06155674583916
19.465985015933796,5.0,12.0,49.408214515447426
21.866689555524317,3.0,8.0,43.26692962361008
18.786786012877656,5.0,9.0,51.00648614400791
23.41681070625848,4.0,16.0,60.98291219254973
21.971140036995543,2.0,14.0,48.81320238074728
28.98403720592031,2.0,14.0,52.36454527450621
24.60347527690235,5.0,8.0,49.75148122119198
24.917663245637094,2.0,16.0,53.083221527700665
18.57483585891755,2.0,5.0,29.926498171430048
19.67078732234893,1.0,12.0,44.82155464280519
20.703413502423103,4.0,18.0,59.12825327274236
19.815992262317817,4.0,7.0,41.13356718312351
27.350611468228927,4.0,10.0,
16.54802854197463,5.0,12.0,48.227198349260945
,5.0,20.0,69.6325094124946
22.438696009145414,5.0,14.0,57.454432125861565
22.092979502165125,3.0,14.0,55.45448388977057
25.674674909320462,4.0,11.0,54.7263139205453
22.30679267070302,4.0,12.0,53.8317898379491
25.958153067060746,,9.0,45.80299005126039
16.086269299953322,5.0,7.0,39.69666330522789
21.75120684918475,1.0,14.0,48.44604675021532
26.205694136948363,2.0,6.0,38.33535592162037
26.044040303790933,5.0,7.0,51.6471237849776
28.207787363172557,3.0,9.0,45.56084873333635
22.16291223871397,1.0,7.0,35.32009082657161
21.52349110768423,3.0,19.0,63.42780815036603
24.946671878249727,2.0,6.0,39.68822055015924
20.223903194241533,5.0,8.0,51.115130171501505
15.729466939966002,1.0,14.0,38.6625623234014
8.374620259394721,3.0,13.0,38.51443746226607
19.660017984629608,5.0,20.0,66.0890311016754
18.573433710443766,2.0,12.0,42.24234163225956
32.41941817113178,1.0,8.0,46.06309644177081
14.018717493615911,5.0,10.0,42.04336497220172
24.211165057167534,5.0,13.0,57.08327451848057
20.561244176501386,3.0,5.0,37.98932899899852
25.34549964221665,5.0,14.0,59.483508165591566
24.325719395751566,5.0,15.0,62.53488021682456
16.094033186298187,1.0,20.0,50.4398634408324
12.648981612108894,3.0,14.0,
21.94225252292747,3.0,13.0,48.60640572037222
23.87003547618488,4.0,13.0,54.96119881941028
29.07461878044466,,8.0,51.322410236570356
20.129096237386694,5.0,15.0,57.143673086226656
7.989837961351165,3.0,8.0,30.854853877708663
21.42939366077606,5.0,14.0,59.60487069782101
26.229506040274686,3.0,13.0,50.607830669400684
23.156535363621195,5.0,15.0,56.02595341114956
25.66772854788992,1.0,12.0,44.69700828486163
22.222355364773197,3.0,5.0,
32.79298878193578,2.0,14.0,64.4519548828539
17.345364402528133,1.0,12.0,
16.931433129818117,5.0,13.0,58.25422735965415
22.60160142462525,3.0,10.0,47.789048944357866
15.571740783844156,4.0,12.0,39.99930254539298
28.825994179608195,4.0,14.0,58.76387161099669
15.951974333006055,5.0,16.0,58.53027456087008
18.039309494664376,5.0,18.0,58.73801086936328
19.992810235949243,3.0,12.0,
30.998062096773104,4.0,15.0,62.396745598398944
21.021682682309525,3.0,5.0,35.13235285275763
,2.0,18.0,61.73423470990908
27.633426383062307,1.0,14.0,51.39906840025927
29.821121076811945,4.0,5.0,45.18247222674635
22.321161636044234,5.0,6.0,42.211224081361834
15.753803860414541,4.0,15.0,50.9722304515799
23.73004921082329,1.0,7.0,32.51046059327706
19.909974365513353,5.0,5.0,45.657959670097895
17.68493644699342,4.0,13.0,48.1292081267285
,3.0,9.0,42.63730978205425
24.44620133927344,2.0,7.0,40.85454393680401
13.226105154702656,1.0,5.0,24.636046245737766
20.123370394127043,1.0,10.0,34.29883719190848
23.54131611197519,4.0,13.0,54.43558834983972
20.664086323627508,2.0,20.0,
17.415929922724935,4.0,20.0,68.58782924271333
18.65039319483659,3.0,13.0,49.61575129785142
27.816458550377632,3.0,5.0,41.04651498395168
16.828627478475838,4.0,19.0,63.20242238295349
20.209417078456877,,20.0,
21.661571919412935,2.0,10.0,40.55361166041245
28.727240919396714,3.0,10.0,50.97473116435978
22.65544957839414,1.0,9.0,34.80723801594387
20.437422094316766,3.0,16.0,60.949142398217724
18.974154646018167,2.0,8.0,36.3014651734581
22.102472320740087,4.0,11.0,50.08389239782013
13.069935615192222,1.0,8.0,29.02529941909936
13.595926740990324,3.0,6.0,32.912962805496925
25.510118263722298,1.0,11.0,46.67167143026817
27.481787470797787,5.0,12.0,57.09350473367437
33.31089179508601,5.0,,64.68677200520901
23.015372264119073,4.0,15.0,
17.410375046106946,1.0,16.0,44.907112103304534
20.896899948946213,5.0,16.0,65.23860607678795
30.406044868314453,1.0,20.0,62.663192519646245
15.885627816864874,1.0,20.0,48.735339818090516
26.522908113560284,2.0,5.0,32.66306504476346
15.401061240845445,2.0,11.0,41.299476185986386
29.23389841101384,2.0,20.0,68.77780607726466
22.595526444630547,5.0,19.0,69.34845770904744
25.416810391834197,5.0,12.0,60.28714990497721
20.329089636716255,4.0,20.0,64.8723066976536
20.212480625912768,3.0,5.0,32.742980686761456
25.132834250439007,3.0,17.0,63.13120397114065
16.960412670088026,5.0,7.0,44.63602513211327
14.87217588391388,5.0,14.0,55.44467379192847
23.65840432892519,4.0,8.0,50.90951977003805
11.25677033658199,1.0,11.0,35.26894825402972
16.544104163296886,5.0,14.0,58.51028739973763
9.521126005483612,4.0,8.0,38.091517542332
21.187719835389753,5.0,14.0,51.341534087365346
32.4957017142646,4.0,5.0,51.64793760500636
27.03531077678566,,18.0,68.85491342631121
21.784019807463068,2.0,13.0,44.035458494010875
13.758231446379565,3.0,17.0,56.61982484878042
27.646119314018698,,17.0,68.1770035147058
18.991187501406404,5.0,16.0,58.06208044287722
25.31080216628753,,5.0,28.051966416227735
22.753354030677134,1.0,,30.065160506211562
19.404634602186718,4.0,10.0,46.41666617393477
21.041198285544592,4.0,16.0,64.5350206122965
23.743166628346973,1.0,20.0,55.803281121895225
28.3621311557327,2.0,20.0,65.33632350536882
33.26182434098704,5.0,10.0,65.2594755949724
16.66659414758474,2.0,11.0,39.804354313525806
27.844490147027216,2.0,8.0,45.79322488806183
18.20082729915614,5.0,9.0,52.06015118989518
23.272883388319322,2.0,12.0,41.46127648137933
21.29112689340453,3.0,7.0,32.95558997805791
19.75767199941966,1.0,7.0,114.09717866617393
29.097452256394014,1.0,12.0,45.13003944182309
22.17454754569085,2.0,7.0,33.24248037930479
17.790006988228374,3.0,15.0,45.675065170268404
18.21743480272886,2.0,14.0,47.46786025103697
24.645033630186834,1.0,,39.43800191757176
